sample_id,sequence_cluster_id
CYCPEPTMPDB_PAMPA_006773,660
CYCPEPTMPDB_PAMPA_006774,661
CYCPEPTMPDB_PAMPA_006775,662
CYCPEPTMPDB_PAMPA_006776,663
CYCPEPTMPDB_PAMPA_006777,664
CYCPEPTMPDB_PAMPA_006778,665
CYCPEPTMPDB_PAMPA_006779,666
CYCPEPTMPDB_PAMPA_006780,667
CYCPEPTMPDB_PAMPA_006781,668
CYCPEPTMPDB_PAMPA_006782,669
CYCPEPTMPDB_PAMPA_006783,670
CYCPEPTMPDB_PAMPA_006784,671
CYCPEPTMPDB_PAMPA_006785,672
CYCPEPTMPDB_PAMPA_006786,673
CYCPEPTMPDB_PAMPA_000114,674
CYCPEPTMPDB_PAMPA_000723,674
CYCPEPTMPDB_PAMPA_000115,675
CYCPEPTMPDB_PAMPA_000505,675
CYCPEPTMPDB_PAMPA_000256,676
CYCPEPTMPDB_PAMPA_000506,676
CYCPEPTMPDB_PAMPA_000502,677
CYCPEPTMPDB_PAMPA_000512,677
CYCPEPTMPDB_PAMPA_000504,678
CYCPEPTMPDB_PAMPA_000509,678
CYCPEPTMPDB_PAMPA_000630,678
CYCPEPTMPDB_PAMPA_000634,678
CYCPEPTMPDB_PAMPA_000775,678
CYCPEPTMPDB_PAMPA_000776,678
CYCPEPTMPDB_PAMPA_000514,678
CYCPEPTMPDB_PAMPA_000518,678
CYCPEPTMPDB_PAMPA_000511,679
CYCPEPTMPDB_PAMPA_000625,679
CYCPEPTMPDB_PAMPA_000626,679
CYCPEPTMPDB_PAMPA_000520,679
CYCPEPTMPDB_PAMPA_000614,680
CYCPEPTMPDB_PAMPA_000736,680
CYCPEPTMPDB_PAMPA_000620,681
CYCPEPTMPDB_PAMPA_000646,681
CYCPEPTMPDB_PAMPA_000621,681
CYCPEPTMPDB_PAMPA_000622,681
CYCPEPTMPDB_PAMPA_000616,681
CYCPEPTMPDB_PAMPA_000627,682
CYCPEPTMPDB_PAMPA_000628,683
CYCPEPTMPDB_PAMPA_000658,683
CYCPEPTMPDB_PAMPA_000629,684
CYCPEPTMPDB_PAMPA_000631,685
CYCPEPTMPDB_PAMPA_000632,686
CYCPEPTMPDB_PAMPA_000636,687
CYCPEPTMPDB_PAMPA_000637,688
CYCPEPTMPDB_PAMPA_000638,689
CYCPEPTMPDB_PAMPA_000639,690
CYCPEPTMPDB_PAMPA_000640,690
CYCPEPTMPDB_PAMPA_000641,691
CYCPEPTMPDB_PAMPA_000642,692
CYCPEPTMPDB_PAMPA_000513,692
CYCPEPTMPDB_PAMPA_000643,693
CYCPEPTMPDB_PAMPA_000644,694
CYCPEPTMPDB_PAMPA_000647,695
CYCPEPTMPDB_PAMPA_000648,696
CYCPEPTMPDB_PAMPA_000688,696
CYCPEPTMPDB_PAMPA_000649,697
CYCPEPTMPDB_PAMPA_000652,698
CYCPEPTMPDB_PAMPA_000732,699
CYCPEPTMPDB_PAMPA_000734,700
CYCPEPTMPDB_PAMPA_000735,701
CYCPEPTMPDB_PAMPA_000761,702
CYCPEPTMPDB_PAMPA_000768,703
CYCPEPTMPDB_PAMPA_000769,703
CYCPEPTMPDB_PAMPA_000770,703
CYCPEPTMPDB_PAMPA_000771,704
CYCPEPTMPDB_PAMPA_000772,704
CYCPEPTMPDB_PAMPA_000773,704
CYCPEPTMPDB_PAMPA_000774,704
CYCPEPTMPDB_PAMPA_000777,705
CYCPEPTMPDB_PAMPA_000779,706
CYCPEPTMPDB_PAMPA_000780,707
CYCPEPTMPDB_PAMPA_000781,708
CYCPEPTMPDB_PAMPA_000783,709
CYCPEPTMPDB_PAMPA_000785,710
CYCPEPTMPDB_PAMPA_000786,711
CYCPEPTMPDB_PAMPA_000807,712
CYCPEPTMPDB_PAMPA_000808,712
CYCPEPTMPDB_PAMPA_000809,712
CYCPEPTMPDB_PAMPA_000810,712
CYCPEPTMPDB_PAMPA_000817,712
CYCPEPTMPDB_PAMPA_000818,712
CYCPEPTMPDB_PAMPA_000926,713
CYCPEPTMPDB_PAMPA_001760,714
CYCPEPTMPDB_PAMPA_001761,715
CYCPEPTMPDB_PAMPA_001762,716
CYCPEPTMPDB_PAMPA_001770,716
CYCPEPTMPDB_PAMPA_001771,716
CYCPEPTMPDB_PAMPA_001763,717
CYCPEPTMPDB_PAMPA_001764,718
CYCPEPTMPDB_PAMPA_001765,719
CYCPEPTMPDB_PAMPA_001766,720
CYCPEPTMPDB_PAMPA_001767,721
CYCPEPTMPDB_PAMPA_001768,722
CYCPEPTMPDB_PAMPA_001769,723
CYCPEPTMPDB_PAMPA_001772,724
CYCPEPTMPDB_PAMPA_001872,725
CYCPEPTMPDB_PAMPA_001873,725
CYCPEPTMPDB_PAMPA_001874,725
CYCPEPTMPDB_PAMPA_001875,725
CYCPEPTMPDB_PAMPA_001876,725
CYCPEPTMPDB_PAMPA_001877,726
CYCPEPTMPDB_PAMPA_001878,726
CYCPEPTMPDB_PAMPA_001879,726
CYCPEPTMPDB_PAMPA_001880,726
CYCPEPTMPDB_PAMPA_001881,727
CYCPEPTMPDB_PAMPA_001922,728
CYCPEPTMPDB_PAMPA_001927,728
CYCPEPTMPDB_PAMPA_001940,728
CYCPEPTMPDB_PAMPA_001945,728
CYCPEPTMPDB_PAMPA_006746,728
CYCPEPTMPDB_PAMPA_006726,729
CYCPEPTMPDB_PAMPA_006961,729
CYCPEPTMPDB_PAMPA_006962,729
CYCPEPTMPDB_PAMPA_006963,729
CYCPEPTMPDB_PAMPA_006964,729
CYCPEPTMPDB_PAMPA_006965,729
CYCPEPTMPDB_PAMPA_006966,729
CYCPEPTMPDB_PAMPA_006967,729
CYCPEPTMPDB_PAMPA_006968,729
CYCPEPTMPDB_PAMPA_006969,729
CYCPEPTMPDB_PAMPA_006727,730
CYCPEPTMPDB_PAMPA_006728,731
CYCPEPTMPDB_PAMPA_006729,732
CYCPEPTMPDB_PAMPA_006753,732
CYCPEPTMPDB_PAMPA_006730,733
CYCPEPTMPDB_PAMPA_006731,734
CYCPEPTMPDB_PAMPA_006732,735
CYCPEPTMPDB_PAMPA_006733,736
CYCPEPTMPDB_PAMPA_006734,737
CYCPEPTMPDB_PAMPA_006735,738
CYCPEPTMPDB_PAMPA_006736,739
CYCPEPTMPDB_PAMPA_006737,739
CYCPEPTMPDB_PAMPA_006738,740
CYCPEPTMPDB_PAMPA_006739,741
CYCPEPTMPDB_PAMPA_006740,742
CYCPEPTMPDB_PAMPA_006741,743
CYCPEPTMPDB_PAMPA_006742,744
CYCPEPTMPDB_PAMPA_006743,745
CYCPEPTMPDB_PAMPA_006744,746
CYCPEPTMPDB_PAMPA_006745,747
CYCPEPTMPDB_PAMPA_006747,748
CYCPEPTMPDB_PAMPA_006748,749
CYCPEPTMPDB_PAMPA_006749,750
CYCPEPTMPDB_PAMPA_006750,751
CYCPEPTMPDB_PAMPA_006751,752
CYCPEPTMPDB_PAMPA_006752,753
CYCPEPTMPDB_PAMPA_006754,754
CYCPEPTMPDB_PAMPA_006980,755
CYCPEPTMPDB_PAMPA_006982,755
CYCPEPTMPDB_PAMPA_007214,755
CYCPEPTMPDB_PAMPA_006981,755
CYCPEPTMPDB_PAMPA_006983,755
CYCPEPTMPDB_PAMPA_006984,755
CYCPEPTMPDB_PAMPA_006986,755
CYCPEPTMPDB_PAMPA_006988,755
CYCPEPTMPDB_PAMPA_006990,755
CYCPEPTMPDB_PAMPA_007004,755
CYCPEPTMPDB_PAMPA_007238,755
CYCPEPTMPDB_PAMPA_007006,755
CYCPEPTMPDB_PAMPA_007240,755
CYCPEPTMPDB_PAMPA_006985,756
CYCPEPTMPDB_PAMPA_006987,756
CYCPEPTMPDB_PAMPA_006989,756
CYCPEPTMPDB_PAMPA_006991,756
CYCPEPTMPDB_PAMPA_007226,756
CYCPEPTMPDB_PAMPA_007227,756
CYCPEPTMPDB_PAMPA_007009,756
CYCPEPTMPDB_PAMPA_007243,756
CYCPEPTMPDB_PAMPA_007011,756
CYCPEPTMPDB_PAMPA_007251,756
CYCPEPTMPDB_PAMPA_007048,756
CYCPEPTMPDB_PAMPA_007049,756
CYCPEPTMPDB_PAMPA_007050,756
CYCPEPTMPDB_PAMPA_007051,756
CYCPEPTMPDB_PAMPA_007052,756
CYCPEPTMPDB_PAMPA_007053,756
CYCPEPTMPDB_PAMPA_007054,756
CYCPEPTMPDB_PAMPA_007055,756
CYCPEPTMPDB_PAMPA_007056,756
CYCPEPTMPDB_PAMPA_007057,756
CYCPEPTMPDB_PAMPA_007058,756
CYCPEPTMPDB_PAMPA_007059,756
CYCPEPTMPDB_PAMPA_007060,756
CYCPEPTMPDB_PAMPA_007061,756
CYCPEPTMPDB_PAMPA_007062,756
CYCPEPTMPDB_PAMPA_007063,756
CYCPEPTMPDB_PAMPA_007064,756
CYCPEPTMPDB_PAMPA_007065,756
CYCPEPTMPDB_PAMPA_007066,756
CYCPEPTMPDB_PAMPA_007067,756
CYCPEPTMPDB_PAMPA_007068,756
CYCPEPTMPDB_PAMPA_007069,756
CYCPEPTMPDB_PAMPA_007070,756
CYCPEPTMPDB_PAMPA_007071,756
CYCPEPTMPDB_PAMPA_007072,756
CYCPEPTMPDB_PAMPA_007073,756
CYCPEPTMPDB_PAMPA_007074,756
CYCPEPTMPDB_PAMPA_007075,756
CYCPEPTMPDB_PAMPA_007076,756
CYCPEPTMPDB_PAMPA_007077,756
CYCPEPTMPDB_PAMPA_007078,756
CYCPEPTMPDB_PAMPA_007079,756
CYCPEPTMPDB_PAMPA_007080,756
CYCPEPTMPDB_PAMPA_007081,756
CYCPEPTMPDB_PAMPA_007082,756
CYCPEPTMPDB_PAMPA_007083,756
CYCPEPTMPDB_PAMPA_007084,756
CYCPEPTMPDB_PAMPA_007085,756
CYCPEPTMPDB_PAMPA_007086,756
CYCPEPTMPDB_PAMPA_007087,756
CYCPEPTMPDB_PAMPA_007088,756
CYCPEPTMPDB_PAMPA_007089,756
CYCPEPTMPDB_PAMPA_007090,756
CYCPEPTMPDB_PAMPA_007091,756
CYCPEPTMPDB_PAMPA_007092,756
CYCPEPTMPDB_PAMPA_007093,756
CYCPEPTMPDB_PAMPA_007094,756
CYCPEPTMPDB_PAMPA_007095,756
CYCPEPTMPDB_PAMPA_007096,756
CYCPEPTMPDB_PAMPA_007097,756
CYCPEPTMPDB_PAMPA_007098,756
CYCPEPTMPDB_PAMPA_007099,756
CYCPEPTMPDB_PAMPA_007100,756
CYCPEPTMPDB_PAMPA_007101,756
CYCPEPTMPDB_PAMPA_007102,756
CYCPEPTMPDB_PAMPA_007103,756
CYCPEPTMPDB_PAMPA_007104,756
CYCPEPTMPDB_PAMPA_007105,756
CYCPEPTMPDB_PAMPA_007106,756
CYCPEPTMPDB_PAMPA_007107,756
CYCPEPTMPDB_PAMPA_007108,756
CYCPEPTMPDB_PAMPA_007109,756
CYCPEPTMPDB_PAMPA_007110,756
CYCPEPTMPDB_PAMPA_007111,756
CYCPEPTMPDB_PAMPA_006992,757
CYCPEPTMPDB_PAMPA_006994,757
CYCPEPTMPDB_PAMPA_007216,757
CYCPEPTMPDB_PAMPA_006993,757
CYCPEPTMPDB_PAMPA_006995,757
CYCPEPTMPDB_PAMPA_007215,757
CYCPEPTMPDB_PAMPA_007217,757
CYCPEPTMPDB_PAMPA_006996,757
CYCPEPTMPDB_PAMPA_006998,757
CYCPEPTMPDB_PAMPA_007218,757
CYCPEPTMPDB_PAMPA_007220,757
CYCPEPTMPDB_PAMPA_007000,757
CYCPEPTMPDB_PAMPA_007002,757
CYCPEPTMPDB_PAMPA_007222,757
CYCPEPTMPDB_PAMPA_007224,757
CYCPEPTMPDB_PAMPA_006997,758
CYCPEPTMPDB_PAMPA_006999,758
CYCPEPTMPDB_PAMPA_007219,758
CYCPEPTMPDB_PAMPA_007221,758
CYCPEPTMPDB_PAMPA_007001,758
CYCPEPTMPDB_PAMPA_007003,758
CYCPEPTMPDB_PAMPA_007223,758
CYCPEPTMPDB_PAMPA_007225,758
CYCPEPTMPDB_PAMPA_007232,758
CYCPEPTMPDB_PAMPA_007233,758
CYCPEPTMPDB_PAMPA_007236,758
CYCPEPTMPDB_PAMPA_007244,758
CYCPEPTMPDB_PAMPA_007245,758
CYCPEPTMPDB_PAMPA_007144,758
CYCPEPTMPDB_PAMPA_007145,758
CYCPEPTMPDB_PAMPA_007146,758
CYCPEPTMPDB_PAMPA_007147,758
CYCPEPTMPDB_PAMPA_007148,758
CYCPEPTMPDB_PAMPA_007149,758
CYCPEPTMPDB_PAMPA_007150,758
CYCPEPTMPDB_PAMPA_007151,758
CYCPEPTMPDB_PAMPA_007152,758
CYCPEPTMPDB_PAMPA_007153,758
CYCPEPTMPDB_PAMPA_007154,758
CYCPEPTMPDB_PAMPA_007155,758
CYCPEPTMPDB_PAMPA_007156,758
CYCPEPTMPDB_PAMPA_007157,758
CYCPEPTMPDB_PAMPA_007158,758
CYCPEPTMPDB_PAMPA_007159,758
CYCPEPTMPDB_PAMPA_007160,758
CYCPEPTMPDB_PAMPA_007161,758
CYCPEPTMPDB_PAMPA_007162,758
CYCPEPTMPDB_PAMPA_007163,758
CYCPEPTMPDB_PAMPA_007164,758
CYCPEPTMPDB_PAMPA_007165,758
CYCPEPTMPDB_PAMPA_007166,758
CYCPEPTMPDB_PAMPA_007167,758
CYCPEPTMPDB_PAMPA_007168,758
CYCPEPTMPDB_PAMPA_007169,758
CYCPEPTMPDB_PAMPA_007170,758
CYCPEPTMPDB_PAMPA_007171,758
CYCPEPTMPDB_PAMPA_007172,758
CYCPEPTMPDB_PAMPA_007173,758
CYCPEPTMPDB_PAMPA_007174,758
CYCPEPTMPDB_PAMPA_007175,758
CYCPEPTMPDB_PAMPA_007176,758
CYCPEPTMPDB_PAMPA_007177,758
CYCPEPTMPDB_PAMPA_007178,758
CYCPEPTMPDB_PAMPA_007179,758
CYCPEPTMPDB_PAMPA_007180,758
CYCPEPTMPDB_PAMPA_007181,758
CYCPEPTMPDB_PAMPA_007182,758
CYCPEPTMPDB_PAMPA_007183,758
CYCPEPTMPDB_PAMPA_007184,758
CYCPEPTMPDB_PAMPA_007185,758
CYCPEPTMPDB_PAMPA_007186,758
CYCPEPTMPDB_PAMPA_007187,758
CYCPEPTMPDB_PAMPA_007188,758
CYCPEPTMPDB_PAMPA_007189,758
CYCPEPTMPDB_PAMPA_007190,758
CYCPEPTMPDB_PAMPA_007191,758
CYCPEPTMPDB_PAMPA_007192,758
CYCPEPTMPDB_PAMPA_007193,758
CYCPEPTMPDB_PAMPA_007194,758
CYCPEPTMPDB_PAMPA_007195,758
CYCPEPTMPDB_PAMPA_007196,758
CYCPEPTMPDB_PAMPA_007197,758
CYCPEPTMPDB_PAMPA_007198,758
CYCPEPTMPDB_PAMPA_007199,758
CYCPEPTMPDB_PAMPA_007200,758
CYCPEPTMPDB_PAMPA_007201,758
CYCPEPTMPDB_PAMPA_007202,758
CYCPEPTMPDB_PAMPA_007203,758
CYCPEPTMPDB_PAMPA_007204,758
CYCPEPTMPDB_PAMPA_007205,758
CYCPEPTMPDB_PAMPA_007206,758
CYCPEPTMPDB_PAMPA_007207,758
CYCPEPTMPDB_PAMPA_007213,758
CYCPEPTMPDB_PAMPA_007005,759
CYCPEPTMPDB_PAMPA_007239,759
CYCPEPTMPDB_PAMPA_007007,759
CYCPEPTMPDB_PAMPA_007241,759
CYCPEPTMPDB_PAMPA_007013,759
CYCPEPTMPDB_PAMPA_007253,759
CYCPEPTMPDB_PAMPA_007008,760
CYCPEPTMPDB_PAMPA_007242,760
CYCPEPTMPDB_PAMPA_007010,760
CYCPEPTMPDB_PAMPA_007250,760
CYCPEPTMPDB_PAMPA_007012,760
CYCPEPTMPDB_PAMPA_007252,760
CYCPEPTMPDB_PAMPA_007014,761
CYCPEPTMPDB_PAMPA_007254,761
CYCPEPTMPDB_PAMPA_007015,761
CYCPEPTMPDB_PAMPA_007255,761
CYCPEPTMPDB_PAMPA_007257,761
CYCPEPTMPDB_PAMPA_007263,761
CYCPEPTMPDB_PAMPA_007258,761
CYCPEPTMPDB_PAMPA_007260,761
CYCPEPTMPDB_PAMPA_007264,761
CYCPEPTMPDB_PAMPA_007266,761
CYCPEPTMPDB_PAMPA_007016,762
CYCPEPTMPDB_PAMPA_007017,762
CYCPEPTMPDB_PAMPA_007018,762
CYCPEPTMPDB_PAMPA_007019,762
CYCPEPTMPDB_PAMPA_007020,762
CYCPEPTMPDB_PAMPA_007021,762
CYCPEPTMPDB_PAMPA_007022,762
CYCPEPTMPDB_PAMPA_007023,762
CYCPEPTMPDB_PAMPA_007024,762
CYCPEPTMPDB_PAMPA_007025,762
CYCPEPTMPDB_PAMPA_007026,762
CYCPEPTMPDB_PAMPA_007027,762
CYCPEPTMPDB_PAMPA_007028,762
CYCPEPTMPDB_PAMPA_007029,762
CYCPEPTMPDB_PAMPA_007030,762
CYCPEPTMPDB_PAMPA_007031,762
CYCPEPTMPDB_PAMPA_007032,762
CYCPEPTMPDB_PAMPA_007033,762
CYCPEPTMPDB_PAMPA_007034,762
CYCPEPTMPDB_PAMPA_007035,762
CYCPEPTMPDB_PAMPA_007036,762
CYCPEPTMPDB_PAMPA_007037,762
CYCPEPTMPDB_PAMPA_007038,762
CYCPEPTMPDB_PAMPA_007039,762
CYCPEPTMPDB_PAMPA_007040,762
CYCPEPTMPDB_PAMPA_007041,762
CYCPEPTMPDB_PAMPA_007042,762
CYCPEPTMPDB_PAMPA_007043,762
CYCPEPTMPDB_PAMPA_007044,762
CYCPEPTMPDB_PAMPA_007045,762
CYCPEPTMPDB_PAMPA_007046,762
CYCPEPTMPDB_PAMPA_007047,762
CYCPEPTMPDB_PAMPA_007112,763
CYCPEPTMPDB_PAMPA_007113,763
CYCPEPTMPDB_PAMPA_007114,763
CYCPEPTMPDB_PAMPA_007115,763
CYCPEPTMPDB_PAMPA_007116,763
CYCPEPTMPDB_PAMPA_007117,763
CYCPEPTMPDB_PAMPA_007118,763
CYCPEPTMPDB_PAMPA_007119,763
CYCPEPTMPDB_PAMPA_007120,763
CYCPEPTMPDB_PAMPA_007121,763
CYCPEPTMPDB_PAMPA_007122,763
CYCPEPTMPDB_PAMPA_007123,763
CYCPEPTMPDB_PAMPA_007124,763
CYCPEPTMPDB_PAMPA_007125,763
CYCPEPTMPDB_PAMPA_007126,763
CYCPEPTMPDB_PAMPA_007127,763
CYCPEPTMPDB_PAMPA_007128,763
CYCPEPTMPDB_PAMPA_007129,763
CYCPEPTMPDB_PAMPA_007130,763
CYCPEPTMPDB_PAMPA_007131,763
CYCPEPTMPDB_PAMPA_007132,763
CYCPEPTMPDB_PAMPA_007133,763
CYCPEPTMPDB_PAMPA_007134,763
CYCPEPTMPDB_PAMPA_007135,763
CYCPEPTMPDB_PAMPA_007136,763
CYCPEPTMPDB_PAMPA_007137,763
CYCPEPTMPDB_PAMPA_007138,763
CYCPEPTMPDB_PAMPA_007139,763
CYCPEPTMPDB_PAMPA_007140,763
CYCPEPTMPDB_PAMPA_007141,763
CYCPEPTMPDB_PAMPA_007142,763
CYCPEPTMPDB_PAMPA_007143,763
CYCPEPTMPDB_PAMPA_007208,763
CYCPEPTMPDB_PAMPA_007209,763
CYCPEPTMPDB_PAMPA_007210,763
CYCPEPTMPDB_PAMPA_007211,763
CYCPEPTMPDB_PAMPA_007212,763
CYCPEPTMPDB_PAMPA_007228,764
CYCPEPTMPDB_PAMPA_007229,764
CYCPEPTMPDB_PAMPA_007230,764
CYCPEPTMPDB_PAMPA_007231,764
CYCPEPTMPDB_PAMPA_007259,764
CYCPEPTMPDB_PAMPA_007261,764
CYCPEPTMPDB_PAMPA_007265,764
CYCPEPTMPDB_PAMPA_007267,764
CYCPEPTMPDB_PAMPA_007234,765
CYCPEPTMPDB_PAMPA_007235,765
CYCPEPTMPDB_PAMPA_007237,765
CYCPEPTMPDB_PAMPA_007246,765
CYCPEPTMPDB_PAMPA_007247,765
CYCPEPTMPDB_PAMPA_007248,765
CYCPEPTMPDB_PAMPA_007249,765
CYCPEPTMPDB_PAMPA_007256,766
CYCPEPTMPDB_PAMPA_007262,766
CYCPEPTMPDB_PAMPA_000016,767
CYCPEPTMPDB_PAMPA_000019,767
CYCPEPTMPDB_PAMPA_000012,767
CYCPEPTMPDB_PAMPA_000018,768
CYCPEPTMPDB_PAMPA_000020,768
CYCPEPTMPDB_PAMPA_000010,768
CYCPEPTMPDB_PAMPA_000013,768
CYCPEPTMPDB_PAMPA_000014,768
CYCPEPTMPDB_PAMPA_000015,768
CYCPEPTMPDB_PAMPA_000017,768
CYCPEPTMPDB_PAMPA_006880,768
CYCPEPTMPDB_PAMPA_006886,768
CYCPEPTMPDB_PAMPA_006892,768
CYCPEPTMPDB_PAMPA_000517,769
CYCPEPTMPDB_PAMPA_000663,769
CYCPEPTMPDB_PAMPA_000519,770
CYCPEPTMPDB_PAMPA_000677,770
CYCPEPTMPDB_PAMPA_000617,771
CYCPEPTMPDB_PAMPA_000659,771
CYCPEPTMPDB_PAMPA_000660,771
CYCPEPTMPDB_PAMPA_000623,772
CYCPEPTMPDB_PAMPA_000624,772
CYCPEPTMPDB_PAMPA_000618,772
CYCPEPTMPDB_PAMPA_000633,773
CYCPEPTMPDB_PAMPA_000650,774
CYCPEPTMPDB_PAMPA_000651,775
CYCPEPTMPDB_PAMPA_000655,776
CYCPEPTMPDB_PAMPA_000515,776
CYCPEPTMPDB_PAMPA_000656,777
CYCPEPTMPDB_PAMPA_000657,778
CYCPEPTMPDB_PAMPA_000661,779
CYCPEPTMPDB_PAMPA_000662,780
CYCPEPTMPDB_PAMPA_000664,781
CYCPEPTMPDB_PAMPA_000665,782
CYCPEPTMPDB_PAMPA_000676,783
CYCPEPTMPDB_PAMPA_000678,784
CYCPEPTMPDB_PAMPA_000680,784
CYCPEPTMPDB_PAMPA_000679,785
CYCPEPTMPDB_PAMPA_000681,786
CYCPEPTMPDB_PAMPA_000684,786
CYCPEPTMPDB_PAMPA_000682,787
CYCPEPTMPDB_PAMPA_000683,788
CYCPEPTMPDB_PAMPA_000685,789
CYCPEPTMPDB_PAMPA_000686,790
CYCPEPTMPDB_PAMPA_000687,791
CYCPEPTMPDB_PAMPA_000689,792
CYCPEPTMPDB_PAMPA_000733,793
CYCPEPTMPDB_PAMPA_000801,794
CYCPEPTMPDB_PAMPA_000919,795
CYCPEPTMPDB_PAMPA_000918,795
CYCPEPTMPDB_PAMPA_001863,796
CYCPEPTMPDB_PAMPA_001864,796
CYCPEPTMPDB_PAMPA_001865,796
CYCPEPTMPDB_PAMPA_001866,796
CYCPEPTMPDB_PAMPA_001867,796
CYCPEPTMPDB_PAMPA_001868,796
CYCPEPTMPDB_PAMPA_001869,796
CYCPEPTMPDB_PAMPA_001870,796
CYCPEPTMPDB_PAMPA_001871,796
CYCPEPTMPDB_PAMPA_003073,797
CYCPEPTMPDB_PAMPA_003074,797
CYCPEPTMPDB_PAMPA_003075,797
CYCPEPTMPDB_PAMPA_003076,797
CYCPEPTMPDB_PAMPA_003077,797
CYCPEPTMPDB_PAMPA_003078,797
CYCPEPTMPDB_PAMPA_003079,797
CYCPEPTMPDB_PAMPA_003080,797
CYCPEPTMPDB_PAMPA_003081,797
CYCPEPTMPDB_PAMPA_003082,797
CYCPEPTMPDB_PAMPA_003083,797
CYCPEPTMPDB_PAMPA_003084,797
CYCPEPTMPDB_PAMPA_003085,797
CYCPEPTMPDB_PAMPA_003086,797
CYCPEPTMPDB_PAMPA_003087,797
CYCPEPTMPDB_PAMPA_003088,797
CYCPEPTMPDB_PAMPA_003089,797
CYCPEPTMPDB_PAMPA_003090,797
CYCPEPTMPDB_PAMPA_003091,797
CYCPEPTMPDB_PAMPA_003092,797
CYCPEPTMPDB_PAMPA_003093,797
CYCPEPTMPDB_PAMPA_003094,797
CYCPEPTMPDB_PAMPA_003095,797
CYCPEPTMPDB_PAMPA_003096,797
CYCPEPTMPDB_PAMPA_003097,797
CYCPEPTMPDB_PAMPA_003100,797
CYCPEPTMPDB_PAMPA_003101,797
CYCPEPTMPDB_PAMPA_003102,797
CYCPEPTMPDB_PAMPA_003103,797
CYCPEPTMPDB_PAMPA_003108,797
CYCPEPTMPDB_PAMPA_003111,797
CYCPEPTMPDB_PAMPA_003112,797
CYCPEPTMPDB_PAMPA_003113,797
CYCPEPTMPDB_PAMPA_003116,797
CYCPEPTMPDB_PAMPA_003880,797
CYCPEPTMPDB_PAMPA_003881,797
CYCPEPTMPDB_PAMPA_003882,797
CYCPEPTMPDB_PAMPA_003883,797
CYCPEPTMPDB_PAMPA_003884,797
CYCPEPTMPDB_PAMPA_003885,797
CYCPEPTMPDB_PAMPA_003886,797
CYCPEPTMPDB_PAMPA_003887,797
CYCPEPTMPDB_PAMPA_003888,797
CYCPEPTMPDB_PAMPA_003889,797
CYCPEPTMPDB_PAMPA_003890,797
CYCPEPTMPDB_PAMPA_003891,797
CYCPEPTMPDB_PAMPA_003892,797
CYCPEPTMPDB_PAMPA_003893,797
CYCPEPTMPDB_PAMPA_003894,797
CYCPEPTMPDB_PAMPA_003895,797
CYCPEPTMPDB_PAMPA_003896,797
CYCPEPTMPDB_PAMPA_003897,797
CYCPEPTMPDB_PAMPA_003898,797
CYCPEPTMPDB_PAMPA_003899,797
CYCPEPTMPDB_PAMPA_003900,797
CYCPEPTMPDB_PAMPA_003901,797
CYCPEPTMPDB_PAMPA_003902,797
CYCPEPTMPDB_PAMPA_003903,797
CYCPEPTMPDB_PAMPA_003904,797
CYCPEPTMPDB_PAMPA_003905,797
CYCPEPTMPDB_PAMPA_003906,797
CYCPEPTMPDB_PAMPA_003907,797
CYCPEPTMPDB_PAMPA_003908,797
CYCPEPTMPDB_PAMPA_003911,797
CYCPEPTMPDB_PAMPA_003912,797
CYCPEPTMPDB_PAMPA_003913,797
CYCPEPTMPDB_PAMPA_003914,797
CYCPEPTMPDB_PAMPA_003915,797
CYCPEPTMPDB_PAMPA_003916,797
CYCPEPTMPDB_PAMPA_003922,797
CYCPEPTMPDB_PAMPA_003923,797
CYCPEPTMPDB_PAMPA_003926,797
CYCPEPTMPDB_PAMPA_003927,797
CYCPEPTMPDB_PAMPA_003928,797
CYCPEPTMPDB_PAMPA_003934,797
CYCPEPTMPDB_PAMPA_003935,797
CYCPEPTMPDB_PAMPA_003936,797
CYCPEPTMPDB_PAMPA_004577,797
CYCPEPTMPDB_PAMPA_004578,797
CYCPEPTMPDB_PAMPA_004579,797
CYCPEPTMPDB_PAMPA_004580,797
CYCPEPTMPDB_PAMPA_004581,797
CYCPEPTMPDB_PAMPA_004582,797
CYCPEPTMPDB_PAMPA_004583,797
CYCPEPTMPDB_PAMPA_004584,797
CYCPEPTMPDB_PAMPA_004585,797
CYCPEPTMPDB_PAMPA_004586,797
CYCPEPTMPDB_PAMPA_004587,797
CYCPEPTMPDB_PAMPA_004588,797
CYCPEPTMPDB_PAMPA_004589,797
CYCPEPTMPDB_PAMPA_004590,797
CYCPEPTMPDB_PAMPA_004591,797
CYCPEPTMPDB_PAMPA_004592,797
CYCPEPTMPDB_PAMPA_004593,797
CYCPEPTMPDB_PAMPA_004594,797
CYCPEPTMPDB_PAMPA_004595,797
CYCPEPTMPDB_PAMPA_004596,797
CYCPEPTMPDB_PAMPA_004597,797
CYCPEPTMPDB_PAMPA_004598,797
CYCPEPTMPDB_PAMPA_004599,797
CYCPEPTMPDB_PAMPA_004600,797
CYCPEPTMPDB_PAMPA_004601,797
CYCPEPTMPDB_PAMPA_004602,797
CYCPEPTMPDB_PAMPA_004603,797
CYCPEPTMPDB_PAMPA_004604,797
CYCPEPTMPDB_PAMPA_004605,797
CYCPEPTMPDB_PAMPA_004606,797
CYCPEPTMPDB_PAMPA_004609,797
CYCPEPTMPDB_PAMPA_004610,797
